,Text,Intent
7710,show me how do i schedule a meeting,oos
7711,meeting room availability at 8:00 please,oos
7712,i want to find out how do i schedule a meeting,oos
7713,do you know how do i schedule a meeting,oos
7714,can you schedule a meeting with steve at the office,oos
7715,"can you schedule a meeting with jessica at the office, please",oos
7716,"can you schedule a meeting with james at the office, please",oos
7717,"can you schedule a meeting with steve at the office, please",oos
7718,do you have a meeting room open from noon until 2:00 pm,oos
7719,i'd like to schedule a meeting room from 1:00 pm until 2:00 pm,oos
7720,are there any meeting rooms free from 10:00 am until 10:30 am,oos
7721,what is your availability for conference rooms between one and two today,oos
7722,i want to schedule a meeting with tom for 6pm,oos
7723,add a new meeting with tom for 6pm,oos
7724,how can you schedule a meeting for me,oos
7725,schedule a meeting with tom for 6pm,oos
7726,i need to schedule a meeting,oos
7727,add a meeting with tom at 6pm,oos
7728,i need to set a meeting with tom at 6pm,oos
7729,i need you to schedule a meeting with carrie and lisa,oos
7730,i want a meeting to be scheduled,oos
7731,tell me how i can schedule a meeting,oos
7732,help me schedule a meeting,oos
7733,how does scheduling a meeting work,oos
7734,help me get a meeting set up,oos
7735,get me a meeting with bill for 5:30pm tomorrow,oos
7736,i have to meet with sam at 9:00am in two days,oos
7737,put a meeting on my schedule with pam for 3:00pm on february 11th,oos
7738,are there meeting rooms available between 9-10,oos
7739,are there meeting rooms available between 7-9,oos
7740,are there meeting rooms available between 11-12,oos
7741,are there meeting rooms available between 10-11,oos
7742,can you sign me up for a meeting in the blue room on friday,oos
7743,i want to know if there are meeting rooms available between 9:00 am and 11:00 am,oos
7744,please help me schedule a meeting with john love at 9 am tomorrow,oos
7745,could you schedule a meeting with john smith at 1 pm tomorrow,oos
7746,i need you to schedule a meeting with bob brown at noon the day after tomorrow,oos
7747,see if you can schedule a meeting with don southerland tomorrow at noon,oos
7748,"i need meeting rooms between 9:00 am and 11:00 am, are there any available",oos
7749,please tell me if there are meeting rooms available between 9:00 am and 11:00 am,oos
7750,can you schedule a meeting with john for 12,oos
7751,can you schedule a meeting with steve for 5,oos
7752,can you schedule a meeting with george for 4,oos
7753,can you schedule a meeting with matt for 3,oos
7754,show me how to schedule a meeting,oos
7755,tell me how to schedule a meeting,oos
7756,"at noon, schedule a meeting with saul",oos
7757,what's the meeting room availability between noon and 2,oos
7758,set up a meeting with frank at 2pm,oos
7759,book me a meeting room for 12pm on february 28th,oos
7760,are any meeting rooms open between 9 and 10,oos
7761,is there an open meeting room between 2 and 4,oos
7762,i need to schedule a meeting with mae at 5pm,oos
7763,i need a meeting room at 2pm on friday,oos
7764,is it possible to book a meeting room between 10 and 11,oos
7765,during afternoon is there a meeting room to use,oos
7766,is there a meeting room available between one and two,oos
7767,what is the availability of meeting rooms during the afternoon,oos
7768,please find out if rooms are free from 1 to 2,oos
7769,are any rooms free from 12 to 1,oos
7770,"if i want to schedule a meeting, how do i do it",oos
7771,is there a certain type of gas i need to use,oos
7772,i need to know what kind of gas i can use on this car,oos
7773,is there a certain type of gas i need to use for this car,oos
7774,i want to know the type of gasoline for this car,oos
7775,tell me what type of gas this car uses,oos
7776,tell me what kind of gas this car uses,oos
7777,what type of fuel does my car need,oos
7778,what type of gas does the car use,oos
7779,what type of gas do i need to use in this car,oos
7780,what type of gas does this car need,oos
7781,what kind of gas will i need to put in this car,oos
7782,i need to know what kind of fuel this car needs,oos
7783,what kind of gas should i use to fill the car,oos
7784,what kind of petrol goes in the tank,oos
7785,can i use any fuel in my car,oos
7786,what kind of gas should i put in this car,oos
7787,what gas do i need to fill the car up with,oos
7788,does my car need specific fuel,oos
7789,what sort of gas does the car need,oos
7790,tell me what cas is needed for this car,oos
7791,i need to know what kind of gas to put in this car,oos
7792,tell me the gas i need to fill this car up with,oos
7793,what gas does the car need,oos
7794,what gas does that car currently use,oos
7795,what gas does the car use,oos
7796,i wanna know the gas i need to fill this car up with,oos
7797,what gas is needed for the car,oos
7798,i wanna know the gad i need to fill this car up with,oos
7799,please inform me the gas i need to fill this car up with,oos
7800,what gas does my car use,oos
7801,i wish to know the gas i need to fill this car up with,oos
7802,what type of gas does my car use,oos
7803,what kind of gas does my car use,oos
7804,what type of gas am i allowed to put in this car,oos
7805,what type of gas does this car take,oos
7806,what kind of gas does my vehicle take,oos
7807,what type of fuel is used for this vehicle,oos
7808,what sort of fuel should i use for this car,oos
7809,what kind of fuel does my vehicle run on,oos
7810,what sort of gas should i get for my car,oos
7811,look up the kind of fuel i use in my car,oos
7812,can you check what fuel type to use with this car,oos
7813,what kind of gas does this car take,oos
7814,look up the type of gas needed for this vehicle,oos
7815,tell me the fuel type used by my car,oos
7816,does it matter what kind of gas i fill up my car with,oos
7817,will using a different type of gas matter for this car,oos
7818,will this car run on the cheaper gas,oos
7819,can i put normal unleaded in this car,oos
7820,what kind of gas does this car use,oos
7821,which fuel does my car take,oos
7822,what kind of fuel goes in my engine,oos
7823,does this car take regular gas,oos
7824,tell me the gasoline type for this car,oos
7825,what type of gas do i need to put in this car,oos
7826,what type of gas do i need for this car,oos
7827,which gas grade does this car take,oos
7828,which gas type does this car take,oos
7829,what's the correct fuel type for my car,oos
7830,does this car need high octane gas,oos
7831,does this take regular unleaded,oos
7832,is there a minimum gas grade this car needs,oos
7833,my car uses what type of fuel,oos
7834,tell me the type of fuel my car takes,oos
7835,tell me what type of fuel my car uses,oos
7836,what type of fuel does my car use,oos
7837,what kind of gas do i put in my car,oos
7838,what kind of gas does my car take,oos
7839,what kind of gas should i put into this car,oos
7840,what gas does this car need,oos
7841,does england have a different plug type and if so what is it,oos
7842,what kind of plug type do they use in russia,oos
7843,what type of plug do i need to bring if i visit japan,oos
7844,do they use weird plugs in australia where i'd need some kind of socket converter,oos
7845,is there an outlet plug adapter,oos
7846,how do i know what the outlets are like,oos
7847,do i need a socket converter if i'm going to be in ohio,oos
7848,"in osaka, do i need a plug converter for my electronics",oos
7849,will i need a plug converter for my electronics in amman,oos
7850,"in chile, what kind of plugs are used",oos
7851,what type of plugs do they use in london,oos
7852,to charge my phone in india will i need a plug converter,oos
7853,what kind of plugs will i need when i'm in ecuador,oos
7854,will i need to use a plug converter in el salvador,oos
7855,what plugs are used in spain,oos
7856,what type of plug does the country use,oos
7857,give me the plug type for the country,oos
7858,which type of plugs do they use in scotland,oos
7859,is a socket converter required in india,oos
7860,what kind of plug does my hair dryer use in south korea,oos
7861,what type of plugs are used in cambodia,oos
7862,"when i go to mexico, what kind of plugs do i need",oos
7863,what kind of plug converter is needed in c,oos
7864,what kind of outlets does havana have,oos
7865,do i need a plug converter in doha,oos
7866,do i need to get a plug converter for athens,oos
7867,do i need a socket converter if i'm going to be in russia,oos
7868,do i need a plug converter when i visit russia,oos
7869,do i need a socket converter if i'm going to be in uruguay,oos
7870,do i need a plug converter when i visit belgium,oos
7871,what plug type does greece use,oos
7872,do i need a socket converter if i'm going to be in germany,oos
7873,what plug type is used in spain,oos
7874,do i need a socket converter if i'm going to be in france,oos
7875,tell me the plug type that is used in scotland,oos
7876,should i bring a converter to barcelona,oos
