,Text,Intent
2658,how much mpg do i have,oos
2659,is the fuel economy of this car good or bad,oos
2660,average mpg,oos
2661,what is my average mpg in this car,oos
2662,do you know the fuel economy of this car,oos
2663,what's the miles per gallon on this car,oos
2664,what is the city mpg for this car,oos
2665,how many miles per gallon does this car get in the city,oos
2666,what is the city fuel efficiency for this car,oos
2667,what's the fuel economy for this car downtown,oos
2668,what'll this car do for gas mileage on the open road,oos
2669,how good is the fuel usage for this vehicle,oos
2670,what's this car get for highway driving,oos
2671,how's the mpg for this on the freeway,oos
2672,how many miles per gallon does this car get on the highway,oos
2673,does this car get good mpg on the highway,oos
2674,whats the cars mpg,oos
2675,please tell me what the mpg is for this car,oos
2676,what is the mpg for this car in city,oos
2677,how many miles will a gallon of gas take this car,oos
2678,do i need to change my oil,oos
2679,when am i due for an oil change,oos
2680,at how many miles am i required to get my oil changed,oos
2681,when should my oil get changed,oos
2682,when is my oil due to be changed,oos
2683,when should my oil be changed,oos
2684,how many miles can i drive before changing my oil,oos
2685,how much longer until i need an oil change,oos
2686,when do i need to change my oil again,oos
2687,at what point will i need another oil change,oos
2688,when will i need to change my oil again,oos
2689,when do i need my oil changed,oos
2690,when is an oil change needed by me,oos
2691,when do i need an oil change,oos
2692,i must know when should i get my oil changed next,oos
2693,i need to know when should i get my oil changed next,oos
2694,how often should i change my oil,oos
2695,is it time for an oil change,oos
2696,should i get an oil change,oos
2697,when is the best time for my next oil change,oos
2698,what date should i next change my oil,oos
2699,can you make a note for my next oil change,oos
2700,when is my car due for an oil change and lube,oos
2701,when's the next time i should go for an oil change,oos
2702,what is the next date that i should change my oil at,oos
2703,when would it be required for me to get my oil changed,oos
2704,when is my next oil change due,oos
2705,what is the average time to go between oil changes,oos
2706,how soon should i have my oil changed,oos
2707,how many miles can i drive before i need to change my oil,oos
2708,how long does oil last in a car,oos
2709,do you change the oil in your car more than once a year,oos
2710,when do i change my oil,oos
2711,how long can you go between oil changes,oos
2712,yep,oos
2713,that is affirmative,oos
2714,what you just said is true,oos
2715,that is not false,oos
2716,yes that is right,oos
2717,positive,oos
2718,true,oos
2719,that appears true,oos
2720,that is true,oos
2721,the answer is yes,oos
2722,it's indeed true,oos
2723,that's a definite yes,oos
2724,"yes, that is true",oos
2725,"yep, that's right",oos
2726,true is my response,oos
2727,"agreed, that's valid",oos
2728,"yeah, that's right",oos
2729,indeed,oos
2730,yes,oos
2731,yeap,oos
2732,yes you are right,oos
2733,yes that is correct,oos
2734,that would be true,oos
2735,i believe that's true,oos
2736,"yes, that is actually true",oos
2737,"yes, that's it",oos
2738,"yes, that is right",oos
2739,"correct, it is affirmative",oos
2740,the answer to that is a resounding yes,oos
2741,it is a true,oos
2742,its a for sure true,oos
2743,it's true,oos
2744,please suggest some fun tourist activities in tokyo,oos
2745,i need help with some fun tourist things to do in tokyo,oos
2746,could you tell me what fun tourist things i could do in tokyo,oos
2747,what do tourists do in tokyo,oos
2748,what is there to do in evans,oos
2749,what can i do in new orleans for fun,oos
2750,what do you recommend to do in vegas,oos
2751,is there anything fun to do in berlin,oos
2752,where should i book my next trip,oos
2753,what's the best place to travel to this time of year,oos
2754,"when visiting chicago, what things can i do there",oos
2755,"when travelling in chicago, what kinds of attractions should i see",oos
2756,show me some things to do in gatlinburg,oos
2757,what are some of the attractions in gatlinburg,oos
2758,give me some awesome travel destinations,oos
2759,what are some tourist sites to see in ann arbor,oos
2760,"what are some fun, tourist sites to see in nyc",oos
2761,what could i do for fun in kentucky,oos
2762,what are the big tourist sites in sweden,oos
2763,can i do a lot in nashville,oos
2764,i need ideas for things to do in nashville,oos
2765,are there any exciting tourist things to do in boston,oos
2766,give me a list of things to do in orlando,oos
2767,"are there any interesting things to do in atlanta, georgia",oos
2768,"what do you suggest for entertainment in tampa, florida",oos
2769,what is there to do besides drink in germany,oos
2770,what fun is there to do in england,oos
2771,what should i do in france,oos
2772,what's there to do in seattle,oos
2773,what should i do in bangor,oos
2774,what's a good use of my time in toronto,oos
2775,what sort of things do people do in new york,oos
2776,is there anything neat to do in boston,oos
2777,i need to know my health benefits,oos
2778,what is my health plan,oos
2779,what's the name of my medical coverage,oos
2780,tell me what my health plan is called,oos
2781,my insurance gives me what benefits,oos
2782,what benefits are available with my insurance,oos
2783,what benefits are provided by my insurance,oos
2784,my insurance benefits are what,oos
2785,what benefits do i get from insurance,oos
2786,can you tell me my insurance benefits,oos
2787,what benefits does my insurance have,oos
2788,i'm curious what health plan i'm on,oos
2789,insurance benefit details,oos
2790,give me the name of the insurance plan that i enrolled in,oos
2791,what's the deal with my health care,oos
2792,what's my current health care plan,oos
2793,what benefits do i have with my insurance,oos
2794,"i need to know what my health benefits cover, please",oos
2795,please tell me what's provided in my health benefits,oos
2796,what benefits does my health coverage give me,oos
2797,i would like to know all of the covered benefits that are given by my health care plan,oos
2798,give me info on my health plan,oos
2799,what was my health plan again,oos
2800,what kind of insurance plan am i enrolled in,oos
2801,may i know my insurance benefits,oos
2802,what's my insurance benefits like,oos
2803,how do i know my insurance benefits,oos
2804,will you summarize my health benefits,oos
2805,what is the definition of my health benefits,oos
2806,can you explain my benefits,oos
2807,what insurance benefits do i have,oos
2808,erase all items on my todo list,oos
2809,delete everything on my todo list,oos
2810,make my todo list blank,oos
2811,please take shoveling the car off my todo list,oos
2812,hey just take off everything from my todo list,oos
2813,i want you to clear out my to do list,oos
2814,i want you to add cleaning the toilet to my to do list,oos
2815,make sure my to do list is completely clear please,oos
2816,can you please add take out recycling on my list of chores to complete,oos
2817,please get rid off everything on my to do list,oos
2818,please put washing the dishes on my list of tasks to accomplish,oos
2819,can you check washing the dishes off on my to do list,oos
2820,delete my to do list,oos
2821,i need to include a stop at the pharmacy to the list of things to do,oos
2822,please cross off schedule acupuncture appointment off of the to do list,oos
2823,"can you add a trip to the post office to my to do list, please",oos
2824,would you kindly remove five mile run from my list of things to do,oos
2825,"let's go ahead and scratch laundry off my to do list, please!",oos
